"chr"	"start"	"end"	"name"
13	90805543	90974115	"1_1_1_1_1_0_1_1_0_1_1_1_1.53"
13	92736879	92973201	"1_1_1_1_1_0_1_1_0_1_1_1_1.93"
13	93260156	93309387	"1_1_1_1_1_0_1_1_0_1_1_1_1.57"
17	18272037	18341804	"1_1_1_1_1_0_1_1_0_1_1_1_1.59"
2	253157501	253420738	"1_0_1_1_1_0_1_0_0_1_1_1_0.362"
4	731558	3454336	"1_0_1_1_1_0_1_0_0_1_1_1_0.772"
7	48196371	48612724	"1_0_1_1_1_0_1_0_0_1_1_1_0.565"
7	128685801	129147552	"1_0_1_1_1_0_1_0_0_1_1_1_0.669"
7	129945485	132244882	"1_0_1_1_1_0_1_0_0_1_1_1_0.3025"
7	132626809	132761909	"1_0_1_1_1_0_1_0_0_1_1_1_0.132"
9	19152867	19428608	"1_0_1_1_1_0_1_0_0_1_1_1_0.112"
13	70879671	72358061	"1_0_1_1_1_0_1_0_0_1_1_1_0.1079"
9	18145597	18812713	"1_0_1_1_1_0_1_0_0_1_0_1_0.206"
9	19079519	19152546	"1_0_1_1_1_0_1_0_0_1_0_1_0.28"
11	4438081	8123206	"1_0_1_1_1_0_1_0_0_1_0_1_0.4903"
11	13458451	13789933	"1_0_1_1_1_0_1_0_0_1_0_1_0.442"
2	30389386	30473511	"1_0_1_1_1_1_1_1_1_0_1_0_0.23"
2	30545069	30762505	"1_0_1_1_1_1_1_1_1_0_1_0_0.113"
2	30851537	30992248	"1_0_1_1_1_1_1_1_1_0_1_0_0.140"
4	43815338	44330170	"1_0_1_1_1_1_1_1_1_0_1_0_0.141"
5	65161061	65221542	"1_0_1_1_1_1_1_1_1_0_1_0_0.92"
5	68873367	69154844	"1_0_1_1_1_1_1_1_1_0_1_0_0.266"
5	69576520	70189472	"1_0_1_1_1_1_1_1_1_0_1_0_0.403"
5	70232479	70581125	"1_0_1_1_1_1_1_1_1_0_1_0_0.84"
5	70727477	70811027	"1_0_1_1_1_1_1_1_1_0_1_0_0.99"
5	152423262	153552974	"1_0_1_1_1_1_1_1_1_0_1_0_0.1173"
7	35308328	35434652	"1_0_1_1_1_1_1_1_1_0_1_0_0.125"
7	36239433	37437408	"1_0_1_1_1_1_1_1_1_0_1_0_0.823"
7	40022247	40628823	"1_0_1_1_1_1_1_1_1_0_1_0_0.801"
7	42348307	42503029	"1_0_1_1_1_1_1_1_1_0_1_0_0.231"
7	133233177	133258459	"1_0_1_1_1_1_1_1_1_0_1_0_0.45"
7	133310042	133542244	"1_0_1_1_1_1_1_1_1_0_1_0_0.236"
11	80673414	80811570	"1_0_1_1_1_1_1_1_1_0_1_0_0.70"
18	66564831	66927304	"1_0_1_1_1_1_1_1_1_0_1_0_0.224"
19	48264757	48319478	"1_0_1_1_1_1_1_1_1_0_1_0_0.65"
20	19930567	20062788	"1_0_1_1_1_1_1_1_1_0_1_0_0.168"
1	63166737	64648925	"0_0_0_0_0_1_1_1_1_1_0_1_1.784"
1	67709544	75061343	"0_0_0_0_0_1_1_1_1_1_0_1_1.3145"
8	3527344	3936668	"0_0_0_0_0_1_1_1_1_1_0_1_1.475"
9	101142589	101239381	"0_0_0_0_0_1_1_1_1_1_0_1_1.147"
14	62247650	62470642	"0_0_0_0_0_1_1_1_1_1_0_1_1.328"
20	10446944	10915104	"0_0_0_0_0_1_1_1_1_1_0_1_1.479"
3	142647475	146827766	"1_0_1_1_1_0_1_0_0_0_0_0_1.1630"
3	147122185	147282746	"1_0_1_1_1_0_1_0_0_0_0_0_1.26"
3	147371496	149070334	"1_0_1_1_1_0_1_0_0_0_0_0_1.1737"
3	149338592	149645487	"1_0_1_1_1_0_1_0_0_0_0_0_1.108"
3	152525009	153657944	"1_0_1_1_1_0_1_0_0_0_0_0_1.513"
3	153966136	154430554	"1_0_1_1_1_0_1_0_0_0_0_0_1.165"
9	22948272	23493802	"1_0_1_1_1_0_1_0_0_0_0_0_1.171"
10	81252891	81459977	"1_0_1_1_1_0_1_0_0_0_0_0_1.39"
10	82132597	82259028	"1_0_1_1_1_0_1_0_0_0_0_0_1.32"
14	8197094	8407705	"1_0_1_1_1_0_1_0_0_0_0_0_1.120"
14	8847730	8902941	"1_0_1_1_1_0_1_0_0_0_0_0_1.173"
19	38539804	38731721	"1_0_1_1_1_0_1_0_0_0_0_0_1.129"
3	48324864	48484065	"1_1_1_1_1_0_0_1_0_1_1_1_1.62"
8	102620944	102792047	"1_1_1_1_1_0_0_1_0_1_1_1_1.43"
8	102856737	102919961	"1_1_1_1_1_0_0_1_0_1_1_1_1.30"
11	19359432	19413599	"1_1_1_1_1_0_0_1_0_1_1_1_1.23"
12	7739813	8408484	"1_1_1_1_1_0_0_1_0_1_1_1_1.510"
12	8494058	10658500	"1_1_1_1_1_0_0_1_0_1_1_1_1.1064"
12	14614238	16250464	"1_1_1_1_1_0_0_1_0_1_1_1_1.1195"
15	89541562	90790816	"1_1_1_1_1_0_0_1_0_1_1_1_1.728"
17	64605050	64732112	"1_1_1_1_1_0_0_1_0_1_1_1_1.55"
19	50030606	51207715	"1_1_1_1_1_0_0_1_0_1_1_1_1.974"
5	70815162	72507349	"0_1_0_0_0_1_0_1_1_1_0_1_0.887"
5	72611068	72778681	"0_1_0_0_0_1_0_1_1_1_0_1_0.96"
5	73687146	73895227	"0_1_0_0_0_1_0_1_1_1_0_1_0.152"
5	166875181	169299882	"0_1_0_0_0_1_0_1_1_1_0_1_0.2448"
7	35941999	36156634	"0_1_0_0_0_1_0_1_1_1_0_1_0.140"
7	36189804	36196742	"0_1_0_0_0_1_0_1_1_1_0_1_0.36"
9	23507956	24768840	"0_1_0_0_0_1_0_1_1_1_0_1_0.440"
10	99044055	99174931	"0_1_0_0_0_1_0_1_1_1_0_1_0.52"
15	59934145	60184577	"0_1_0_0_0_1_0_1_1_1_0_1_0.284"
10	91850313	92781306	"0_0_0_0_0_1_0_0_1_0_1_0_1.738"
10	92853673	94909906	"0_0_0_0_0_1_0_0_1_0_1_0_1.1833"
10	95647312	95957603	"0_0_0_0_0_1_0_0_1_0_1_0_1.261"
11	64095270	65322968	"0_0_0_0_0_1_0_0_1_0_1_0_1.499"
11	65694716	67224035	"0_0_0_0_0_1_0_0_1_0_1_0_1.818"
14	73672741	74297250	"0_0_0_0_0_1_0_0_1_0_1_0_1.288"
1	51096767	51856782	"1_0_1_1_1_1_1_0_1_1_1_1_0.803"
1	52028647	52889397	"1_0_1_1_1_1_1_0_1_1_1_1_0.1156"
2	250461968	252107912	"1_0_1_1_1_1_1_0_1_1_1_1_0.1650"
2	252361104	252485611	"1_0_1_1_1_1_1_0_1_1_1_1_0.147"
2	213584491	215020148	"0_0_0_0_0_1_1_1_1_0_1_0_0.766"
2	215572708	215709549	"0_0_0_0_0_1_1_1_1_0_1_0_0.206"
2	217141196	217538310	"0_0_0_0_0_1_1_1_1_0_1_0_0.155"
2	218255269	219341965	"0_0_0_0_0_1_1_1_1_0_1_0_0.636"
2	219946824	220292851	"0_0_0_0_0_1_1_1_1_0_1_0_0.136"
2	222701104	222822152	"0_0_0_0_0_1_1_1_1_0_1_0_0.44"
2	223806963	224958244	"0_0_0_0_0_1_1_1_1_0_1_0_0.485"
2	226006630	226313974	"0_0_0_0_0_1_1_1_1_0_1_0_0.230"
6	351285	847605	"0_0_0_0_0_1_1_1_1_0_1_0_0.547"
13	107764740	108202627	"0_0_0_0_0_1_1_1_1_0_1_0_0.161"
13	108747255	108855438	"0_0_0_0_0_1_1_1_1_0_1_0_0.49"
21	27919946	28413232	"0_0_0_0_0_1_1_1_1_0_1_0_0.40"
5	18960845	22809551	"0_0_0_0_0_1_0_0_1_0_1_0_0.2962"
13	60328342	60606833	"0_0_0_0_0_1_0_0_1_0_1_0_0.127"
13	62012429	62356784	"0_0_0_0_0_1_0_0_1_0_1_0_0.113"
15	35702188	35720952	"0_0_0_0_0_1_0_0_1_0_1_0_0.33"
2	252728798	253156867	"1_0_1_1_1_0_0_0_0_1_1_1_0.717"
4	254424	708852	"1_0_1_1_1_0_0_0_0_1_1_1_0.51"
4	4065958	4482421	"1_0_1_1_1_0_0_0_0_1_1_1_0.593"
15	104064234	105579659	"1_0_1_1_1_0_0_0_0_1_1_1_0.1711"
15	106559208	106578913	"1_0_1_1_1_0_0_0_0_1_1_1_0.35"
15	109438275	109693039	"1_0_1_1_1_0_0_0_0_1_1_1_0.92"
3	43077391	43148661	"1_1_1_1_1_1_1_0_1_1_0_1_0.25"
3	43279209	44738614	"1_1_1_1_1_1_1_0_1_1_0_1_0.564"
5	4161348	4373529	"1_1_1_1_1_1_1_0_1_1_0_1_0.87"
9	15091784	15478096	"1_1_1_1_1_1_1_0_1_1_0_1_0.384"
9	15985759	17523948	"1_1_1_1_1_1_1_0_1_1_0_1_0.814"
13	59806500	60405096	"1_1_1_1_1_1_1_0_1_1_0_1_0.226"
13	60610516	62008953	"1_1_1_1_1_1_1_0_1_1_0_1_0.697"
13	62058944	62135407	"1_1_1_1_1_1_1_0_1_1_0_1_0.22"
13	62493945	63253279	"1_1_1_1_1_1_1_0_1_1_0_1_0.89"
18	57250915	57326322	"1_1_1_1_1_1_1_0_1_1_0_1_0.51"
18	57480206	57783699	"1_1_1_1_1_1_1_0_1_1_0_1_0.89"
1	151472953	151779500	"1_0_1_1_1_0_1_0_0_1_1_1_1.205"
1	154682507	156443285	"1_0_1_1_1_0_1_0_0_1_1_1_1.738"
2	253423364	256321660	"1_0_1_1_1_0_1_0_0_1_1_1_1.1625"
2	258137583	259012715	"1_0_1_1_1_0_1_0_0_1_1_1_1.411"
9	19021973	19070756	"1_0_1_1_1_0_1_0_0_1_1_1_1.20"
3	129029618	129677630	"0_1_0_0_0_0_0_1_0_1_1_1_0.1064"
3	155988536	156585005	"0_1_0_0_0_0_0_1_0_1_1_1_0.463"
17	12556914	13444612	"0_1_0_0_0_0_0_1_0_1_1_1_0.1365"
2	86622794	86859622	"1_1_1_1_1_0_0_1_0_1_0_1_0.217"
2	174484299	176770149	"1_1_1_1_1_0_0_1_0_1_0_1_0.1600"
2	176996468	177358454	"1_1_1_1_1_0_0_1_0_1_0_1_0.193"
17	73777133	74040718	"1_1_1_1_1_0_0_1_0_1_0_1_0.93"
17	74155396	74326318	"1_1_1_1_1_0_0_1_0_1_0_1_0.244"
18	57865291	58246044	"1_1_1_1_1_0_0_1_0_1_0_1_0.347"
3	125899041	127045981	"0_0_0_0_0_0_0_1_0_0_1_0_0.650"
3	127126522	127757862	"0_0_0_0_0_0_0_1_0_0_1_0_0.416"
3	127801352	128074300	"0_0_0_0_0_0_0_1_0_0_1_0_0.129"
3	128188193	128935511	"0_0_0_0_0_0_0_1_0_0_1_0_0.416"
10	95246090	95635485	"0_0_0_0_0_0_0_1_0_0_1_0_0.309"
10	96461127	97382876	"0_0_0_0_0_0_0_1_0_0_1_0_0.439"
17	17396321	17613705	"0_0_0_0_0_0_0_1_0_0_1_0_0.113"
18	56999693	57237641	"0_0_0_0_0_0_0_1_0_0_1_0_0.165"
3	151747626	151793010	"0_1_0_0_0_0_0_1_0_1_0_1_0.54"
3	151878557	152117912	"0_1_0_0_0_0_0_1_0_1_0_1_0.288"
3	153670597	153710897	"0_1_0_0_0_0_0_1_0_1_0_1_0.63"
3	153807062	153829972	"0_1_0_0_0_0_0_1_0_1_0_1_0.26"
3	155401478	155987891	"0_1_0_0_0_0_0_1_0_1_0_1_0.593"
17	11205888	12554931	"0_1_0_0_0_0_0_1_0_1_0_1_0.1137"
1	231671706	232127607	"0_0_0_0_0_1_0_1_1_1_1_0_1.198"
1	232299762	233668478	"0_0_0_0_0_1_0_1_1_1_1_0_1.1050"
1	235166012	237064171	"0_0_0_0_0_1_0_1_1_1_1_0_1.787"
1	19332899	20013655	"0_1_0_0_0_1_0_0_1_1_0_1_0.530"
1	20043043	21529918	"0_1_0_0_0_1_0_0_1_1_0_1_0.1318"
9	68565345	69003039	"0_0_0_0_0_1_0_1_1_1_1_1_1.61"
9	69059664	69334854	"0_0_0_0_0_1_0_1_1_1_1_1_1.26"
9	70614309	71024244	"0_0_0_0_0_1_0_1_1_1_1_1_1.111"
9	71122988	71228314	"0_0_0_0_0_1_0_1_1_1_1_1_1.85"
9	71659959	72181387	"0_0_0_0_0_1_0_1_1_1_1_1_1.108"
9	72394508	72940483	"0_0_0_0_0_1_0_1_1_1_1_1_1.120"
9	77836608	77895028	"0_0_0_0_0_1_0_1_1_1_1_1_1.49"
9	78210004	78389991	"0_0_0_0_0_1_0_1_1_1_1_1_1.38"
9	79260386	79432989	"0_0_0_0_0_1_0_1_1_1_1_1_1.56"
9	79469299	79492163	"0_0_0_0_0_1_0_1_1_1_1_1_1.20"
9	79821979	80113928	"0_0_0_0_0_1_0_1_1_1_1_1_1.53"
11	14699974	14785870	"0_0_0_0_0_1_0_1_1_1_1_1_1.23"
11	15255979	15306641	"0_0_0_0_0_1_0_1_1_1_1_1_1.41"
11	15758774	15878875	"0_0_0_0_0_1_0_1_1_1_1_1_1.41"
11	16265706	16400958	"0_0_0_0_0_1_0_1_1_1_1_1_1.38"
11	16532522	16740753	"0_0_0_0_0_1_0_1_1_1_1_1_1.110"
11	17045632	17160705	"0_0_0_0_0_1_0_1_1_1_1_1_1.62"
13	73127042	74307928	"0_0_0_0_0_1_0_1_1_1_1_1_1.483"
4	169916178	171376827	"1_0_0_1_1_1_1_1_1_0_1_0_1.1539"
11	17387888	18079151	"0_0_0_0_0_1_1_1_1_1_1_1_1.577"
11	18439247	18901120	"0_0_0_0_0_1_1_1_1_1_1_1_1.105"
11	19414201	20640854	"0_0_0_0_0_1_1_1_1_1_1_1_1.789"
9	17525733	18708946	"0_1_0_0_0_0_0_0_0_0_1_0_1.1364"
9	19075872	19149715	"0_1_0_0_0_0_0_0_0_0_1_0_1.87"
4	5270411	7433495	"1_0_1_1_1_0_0_0_0_1_1_1_1.1184"
15	108603245	109511215	"1_0_1_1_1_0_0_1_0_1_1_1_1.258"
15	109695283	111161452	"1_0_1_1_1_0_0_1_0_1_1_1_1.742"
3	158630359	159072235	"0_0_1_0_0_1_0_1_1_0_0_0_1.119"
3	159967103	160634219	"0_0_1_0_0_1_0_1_1_0_0_0_1.755"
10	20502647	21184857	"0_1_0_1_0_1_1_1_1_1_0_1_0.777"
11	17838720	18470862	"1_1_1_1_1_0_0_1_0_0_0_0_1.548"
11	18892068	19121070	"1_1_1_1_1_0_0_1_0_0_0_0_1.150"
3	158736381	159509382	"1_1_0_1_1_0_1_1_0_1_1_1_0.613"
9	117930805	118304821	"1_0_1_1_1_0_1_1_0_0_0_0_1.595"
9	78491754	79155074	"1_1_1_1_1_0_1_0_0_0_0_0_1.381"
9	79564553	79791174	"1_1_1_1_1_0_1_0_0_0_0_0_1.110"
19	50815029	51332222	"1_0_1_1_1_0_0_1_0_0_1_0_1.424"
11	16288444	16655216	"0_0_0_0_0_1_0_0_1_1_1_1_0.147"
11	16733637	17267253	"0_0_0_0_0_1_0_0_1_1_1_1_0.245"
1	52919965	53268709	"1_0_1_1_1_1_1_1_1_1_1_1_0.244"
9	19158962	19428757	"1_0_1_1_1_1_1_1_1_1_1_1_0.134"
9	78227153	78435141	"0_0_0_0_0_0_0_0_0_1_1_1_1.65"
9	79799661	80122027	"0_0_0_0_0_0_0_0_0_1_1_1_1.127"
11	15518173	16136887	"0_0_0_0_0_0_0_1_0_1_1_1_1.308"
20	10193475	10427656	"1_1_1_1_1_0_1_0_0_0_1_0_0.296"
3	161762647	162093353	"0_0_1_0_0_1_0_1_1_0_1_0_1.246"
3	166058399	166466449	"1_1_0_1_1_1_1_0_1_1_1_1_1.202"
11	14228510	14816276	"1_1_1_1_1_1_1_0_1_0_0_0_1.82"
11	14946678	15051010	"1_1_1_1_1_1_1_0_1_0_0_0_1.49"
11	15225652	15254874	"1_1_1_1_1_1_1_0_1_0_0_0_1.32"
1	252553356	252742621	"1_0_1_1_1_1_1_1_1_1_0_0_1.133"
1	50364379	51093314	"1_0_1_1_1_1_1_0_1_1_1_1_1.104"
11	897929	4338346	"1_0_1_1_1_0_0_0_0_1_0_1_1.93"
10	20499296	20642315	"1_0_1_0_1_0_0_0_0_0_1_0_0.71"
14	20095336	20110080	"0_1_0_0_0_1_0_0_1_1_1_1_1.28"
2	239288863	239333479	"0_1_0_0_0_1_1_0_1_1_1_1_0.22"
3	44412846	44463818	"0_0_0_0_0_1_1_0_1_0_1_0_0.20"
